"LOC_BLANK","BRANCH_COUNT","CALL_PAIRS","LOC_CODE_AND_COMMENT","LOC_COMMENTS","CONDITION_COUNT","CYCLOMATIC_COMPLEXITY","CYCLOMATIC_DENSITY","DECISION_COUNT","DECISION_DENSITY","DESIGN_COMPLEXITY","DESIGN_DENSITY","EDGE_COUNT","ESSENTIAL_COMPLEXITY","ESSENTIAL_DENSITY","LOC_EXECUTABLE","PARAMETER_COUNT","HALSTEAD_CONTENT","HALSTEAD_DIFFICULTY","HALSTEAD_EFFORT","HALSTEAD_ERROR_EST","HALSTEAD_LENGTH","HALSTEAD_LEVEL","HALSTEAD_PROG_TIME","HALSTEAD_VOLUME","MAINTENANCE_SEVERITY","MODIFIED_CONDITION_COUNT","MULTIPLE_CONDITION_COUNT","NODE_COUNT","NORMALIZED_CYLOMATIC_COMPLEXITY","NUM_OPERANDS","NUM_OPERATORS","NUM_UNIQUE_OPERANDS","NUM_UNIQUE_OPERATORS","NUMBER_OF_LINES","PERCENT_COMMENTS","LOC_TOTAL","class","dataset_name","altered_attribute","noise_level"
6,9,3,2,6,16,5,0.19,8,2,3,0.6,21,1,0,25,0,28.01,16.89,7990.71,0.16,93,0.06,443.93,584.38,0.2,4,8,18,0.12,38,55,18,16,41,24.24,27,"TRUE","pc4","HALSTEAD_VOLUME",0.6
4,41,23,4,3,0,21,0.28,0,0,20,0.95,123,11,0,71,1,65.4,42.25,116749.16,0.92,430,0.02,6486.06,2765.04,0.52,0,0,104,0.25,195,235,60,26,83,8.97,75,"FALSE","pc4","HALSTEAD_VOLUME",0.6
18,15,4,2,6,26,8,0.17,12,2,7,0.88,37,3,0,44,0,34.95,36.96,47727.54,0.43,238,0.03,2651.53,1149.15,0.38,7,13,31,0.11,85,153,23,20,72,15.38,46,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,23,2,0,0,0,12,0.5,0,0,11,0.92,56,1,0,24,0,16.85,41.25,28663.33,0.23,170,0.02,1592.41,1696.14,0.08,0,0,46,0.38,45,125,6,11,32,0,24,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,27,0,0,0,0,14,1,0,0,1,0.07,46,9,0,0,2,0,0,0,0,0,0,0,-119.69,0.64,0,0,34,0.45,0,0,0,0,31,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,1,3,0,0,0,1,0.07,0,0,1,1,6,1,0,14,2,25.09,9.82,2418.71,0.08,57,0.1,134.37,-902.97,1,0,0,7,0.04,24,33,11,9,23,0,14,"FALSE","pc4","HALSTEAD_VOLUME",0.6
24,22,9,3,2,8,17,0.24,2,4,12,0.71,48,4,0,67,0,42.41,34.11,49333.63,0.48,236,0.03,2740.76,790.45,0.24,3,4,33,0.17,81,155,38,32,98,6.94,70,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,3,1,0,0,0,2,0.22,0,0,2,1,9,1,0,9,1,15.43,14.95,3448.99,0.08,51,0.07,191.61,-218.44,0.5,0,0,9,0.17,23,28,10,13,12,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,1,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,1,10.57,3,95.1,0.01,10,0.33,5.28,-439.76,1,0,0,2,0.14,3,7,3,6,7,0,4,"FALSE","pc4","HALSTEAD_VOLUME",0.6
34,39,3,10,27,60,20,0.27,22,2,5,0.25,70,18,0,63,0,24.73,129.11,412246.14,1.06,596,0.01,22902.56,3378.73,0.9,19,30,52,0.15,223,373,19,22,136,37,73,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,3,4,1,0,4,2,0.17,2,2,2,1,8,1,0,11,1,27.68,8.25,1884.3,0.08,52,0.12,104.68,29.04,0.5,1,2,8,0.13,15,37,10,11,16,8.33,12,"TRUE","pc4","HALSTEAD_VOLUME",0.6
20,13,13,1,19,0,9,0.17,0,0,9,1,35,1,0,52,0,46.54,22.39,23328.87,0.35,175,0.04,1296.05,513.31,0.11,0,0,28,0.1,62,113,36,26,94,27.78,53,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,14.8,4,236.83,0.02,16,0.25,13.16,-717.3,1,0,0,2,0.25,5,11,5,8,4,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,17,9,0,0,28,9,0.27,14,2,8,0.89,43,1,0,33,0,44.48,19.35,16663.77,0.29,155,0.05,925.76,79.78,0.11,7,14,36,0.26,75,80,31,16,35,0,33,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,73,6,0,0,0,37,0.55,0,0,18,0.49,143,18,0,67,3,42.08,67.88,193867.69,0.95,466,0.01,10770.43,2268.25,0.49,0,0,108,0.54,181,285,40,30,69,0,67,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,2,0,0,0,3,0.5,0,0,2,0.67,11,1,0,6,0,18.13,7.5,1020,0.05,34,0.13,56.67,-245.68,0.33,0,0,10,0.21,9,25,6,10,14,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,3,2,0,1,4,2,0.15,2,2,1,0.5,8,1,0,13,0,22.09,9.55,2012.48,0.07,48,0.1,111.8,-819.16,0.5,1,2,8,0.09,21,27,11,10,23,7.14,13,"FALSE","pc4","HALSTEAD_VOLUME",0.6
17,9,3,9,8,14,5,0.11,6,2,3,0.6,21,3,0,38,0,27.67,39.26,42651.03,0.36,207,0.03,2369.5,535.67,0.6,4,7,18,0.07,97,110,21,17,74,30.91,47,"TRUE","pc4","HALSTEAD_VOLUME",0.6
12,3,4,0,54,0,2,0.17,0,0,1,0.5,11,1,0,12,0,29.79,8.94,2379.82,0.09,56,0.11,132.21,597,0.5,0,0,11,0.01,26,30,16,11,139,81.82,12,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,13,4,0,0,0,7,0.35,0,0,3,0.43,32,4,0,20,2,31.12,20.24,12744.97,0.21,120,0.05,708.05,-16.57,0.57,0,0,27,0.32,50,70,21,17,22,0,20,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,0.14,0,0,1,1,1,1,0,7,2,12.99,6.13,487.35,0.03,23,0.16,27.07,1348.52,1,0,0,2,0.13,7,16,4,7,8,0,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,9,1,0,0,0,5,1,0,0,5,1,14,5,1,0,1,0,0,0,0,0,0,0,113.13,1,0,0,11,0.36,0,0,0,0,14,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,85,7,4,0,0,43,0.31,0,0,27,0.63,232,18,0,136,2,102.58,58.57,351950.71,2,881,0.02,19552.82,6531.12,0.42,0,0,191,0.29,392,489,87,26,148,2.86,140,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,2,0,0,0,3,0.3,0,0,2,0.67,11,1,0,10,0,22.52,9.75,2141.25,0.07,50,0.1,118.96,62.53,0.33,0,0,10,0.25,12,38,8,13,12,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,3,0,6,0,1,0.07,0,0,1,1,10,1,0,14,0,41.04,6.42,1689.97,0.09,62,0.16,93.89,-106.55,1,0,0,11,0.04,22,40,12,7,24,30,14,"FALSE","pc4","HALSTEAD_VOLUME",0.6
48,64,1,16,11,92,35,0.19,36,2,13,0.37,115,22,0,164,2,48.91,83.85,343824.52,1.37,645,0.01,19101.36,5016.11,0.63,28,46,82,0.15,249,396,49,33,241,14.14,180,"FALSE","pc4","HALSTEAD_VOLUME",0.6
16,8,12,6,10,0,5,0.1,0,0,5,1,25,1,0,46,0,51.13,18.63,17749.77,0.32,160,0.05,986.1,1801.22,0.2,0,0,22,0.06,59,101,38,24,80,25.81,52,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,11,5,0,5,18,6,0.17,8,2,4,0.67,28,3,0,35,0,32.04,22.26,15883.78,0.24,135,0.04,882.43,559.74,0.5,5,9,24,0.12,64,71,23,16,50,12.5,35,"FALSE","pc4","HALSTEAD_VOLUME",0.6
30,8,5,4,41,4,6,0.14,2,2,6,1,23,1,0,38,2,31.98,28.95,26810.35,0.31,174,0.03,1489.46,1296.79,0.17,1,2,19,0.05,64,110,21,19,114,54.22,42,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,17,6,14,10,26,9,0.35,10,2,2,0.22,33,1,0,12,0,27,19.97,10770.44,0.18,100,0.05,598.36,-1205.25,0.11,8,13,26,0.18,33,67,19,23,51,66.67,26,"TRUE","pc4","HALSTEAD_VOLUME",0.6
11,7,1,3,6,10,4,0.18,4,2,2,0.5,12,3,0,19,0,16.85,18.91,6024.01,0.11,67,0.05,334.67,895.05,0.75,3,5,10,0.1,26,41,11,16,42,32.14,22,"TRUE","pc4","HALSTEAD_VOLUME",0.6
23,11,5,1,7,8,8,0.18,4,2,5,0.63,24,1,0,44,1,33.34,24.87,20623.58,0.28,151,0.04,1145.75,230.26,0.13,2,4,18,0.1,52,99,23,22,77,15.38,45,"FALSE","pc4","HALSTEAD_VOLUME",0.6
15,13,2,40,9,22,7,0.1,10,2,4,0.57,30,5,0,27,0,35.15,40.38,57328.2,0.47,257,0.02,3184.9,2019.71,0.71,6,11,25,0.08,105,152,26,20,93,64.47,67,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.13,0,0,1,1,6,1,0,8,1,31.52,5.56,972.99,0.06,46,0.18,54.06,-166.14,1,0,0,7,0.11,20,26,9,5,9,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,0,18.32,4.5,371.04,0.03,23,0.22,20.61,-241.93,1,0,0,2,0.11,9,14,6,6,9,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,1,1,0,13,0,1,0.25,0,0,1,1,2,1,0,4,0,8.72,4,139.48,0.01,11,0.25,7.75,-734.23,1,0,0,3,0.03,4,7,3,6,31,76.47,4,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1066.88,1,0,0,2,1,0,2,0,2,1,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
10,15,2,23,5,28,8,0.16,14,2,3,0.38,36,1,0,27,1,34.3,29.36,29575.64,0.34,188,0.03,1643.09,-7.75,0.13,7,14,30,0.12,68,120,22,19,67,50.91,50,"TRUE","pc4","HALSTEAD_VOLUME",0.6
18,12,1,19,5,12,8,0.15,6,2,5,0.63,24,1,0,35,2,18,124.37,278423.08,0.75,433,0.01,15467.95,2535.93,0.13,3,6,18,0.1,199,234,16,20,81,40.68,54,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,3,0,0,0,1,1,0,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,-413.15,1,0,0,5,0.11,0,0,0,0,9,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,3,0,4,0,4,2,0.18,2,2,1,0.5,6,1,0,7,5,25.36,8.18,1697.34,0.07,48,0.12,94.3,-1137.84,0.5,1,2,6,0.11,20,28,11,9,18,36.36,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,3,1,0,0,4,2,0.33,2,2,1,0.5,6,1,0,6,0,13.31,6.75,606.54,0.03,23,0.15,33.7,123.89,0.5,1,2,6,0.18,9,14,6,9,11,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,8,2,2,4,0,6,0.15,0,0,2,0.33,17,1,0,38,1,27.09,32.81,29158.95,0.3,160,0.03,1619.94,931.77,0.17,0,0,13,0.1,53,107,21,26,59,13.64,40,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.07,0,0,1,1,2,1,0,14,2,9.51,36,12329.41,0.11,99,0.03,684.97,635.99,1,0,0,3,0.06,27,72,3,8,16,0,14,"FALSE","pc4","HALSTEAD_VOLUME",0.6
30,11,3,9,27,18,6,0.17,8,2,4,0.67,23,4,0,26,1,31.74,23.96,18214.54,0.25,141,0.04,1011.92,204.13,0.67,5,9,19,0.06,58,83,23,19,93,58.06,35,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,217.91,1,0,0,2,1,1,5,1,5,1,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,9,2,0,0,0,5,0.42,0,0,4,0.8,21,1,0,12,0,17.51,14.17,3513.33,0.08,62,0.07,195.19,1824.42,0.2,0,0,18,0.31,17,45,6,10,16,0,12,"FALSE","pc4","HALSTEAD_VOLUME",0.6
26,31,10,3,23,58,16,0.17,28,2,11,0.69,71,4,0,89,2,52.69,67.41,239416.59,1.18,572,0.01,13300.92,2787.55,0.25,15,29,57,0.11,187,385,43,31,143,22.61,92,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,15,1,1,1,0,8,0.38,0,0,2,0.25,32,4,0,20,1,16.63,23.38,9084.42,0.13,80,0.04,504.69,964.21,0.5,0,0,26,0.3,33,47,12,17,27,9.09,21,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.2,0,0,1,1,2,1,0,5,0,13.32,3.5,163.12,0.02,13,0.29,9.06,-288.47,1,0,0,3,0.14,5,8,5,7,7,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,71,16,4,1,0,36,0.41,0,0,24,0.67,150,15,0,83,0,78.92,36.03,102421.71,0.95,451,0.03,5690.1,3220.51,0.42,0,0,116,0.29,199,252,58,21,124,5.68,87,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,3,0,0,3,4,2,0.11,2,2,1,0.5,7,1,0,19,0,59.53,8.08,3883.41,0.16,93,0.12,215.74,2324.71,0.5,1,2,7,0.06,42,51,26,10,32,13.64,19,"TRUE","pc4","HALSTEAD_VOLUME",0.6
22,12,3,2,12,16,7,0.13,8,2,6,0.86,26,1,0,52,1,28.14,26.11,19184.09,0.24,140,0.04,1065.78,1002.03,0.14,4,8,21,0.07,47,93,18,20,99,21.21,54,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,4,3,0,1,0,3,0.15,0,0,3,1,9,1,0,20,1,27.92,10.27,2942.64,0.1,59,0.1,163.48,878.19,0.33,0,0,8,0.12,22,37,15,14,26,4.76,20,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,3,2,1,1,4,2,0.13,2,2,2,1,6,1,0,15,0,23.33,6,840,0.05,35,0.17,46.67,2010.6,0.5,1,2,6,0.09,12,23,8,8,23,11.76,16,"TRUE","pc4","HALSTEAD_VOLUME",0.6
12,5,3,2,13,8,3,0.06,4,2,3,1,13,1,0,51,4,104.59,33.49,117276.02,1.17,545,0.03,6515.33,3376.78,0.33,2,4,12,0.04,253,292,68,18,83,22.73,53,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,5.33,1.5,12,0,4,0.67,0.67,-689.25,1,0,0,2,0.25,1,3,1,3,4,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
10,13,1,3,7,20,7,0.19,8,2,2,0.29,22,1,0,33,0,13.97,46.44,30142.12,0.22,135,0.02,1674.56,612.3,0.14,6,10,17,0.13,44,91,9,19,55,23.26,36,"TRUE","pc4","HALSTEAD_VOLUME",0.6
4,13,1,9,0,18,7,0.26,6,3,4,0.57,25,7,1,18,1,18.44,22.5,9335.36,0.14,96,0.04,518.63,397.39,1,6,9,20,0.21,30,66,8,12,33,33.33,27,"TRUE","pc4","HALSTEAD_VOLUME",0.6
17,3,0,1,4,4,2,0.05,2,2,1,0.5,5,1,0,41,0,34.23,32.5,36155.52,0.37,229,0.03,2008.64,-365.49,0.5,1,2,5,0.03,80,149,16,13,65,10.87,42,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,1,9.06,3.5,110.95,0.01,10,0.29,6.16,-480.53,1,0,0,2,0.25,2,8,2,7,4,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.33,0,0,1,1,3,1,0,3,0,11.63,2,46.53,0.01,9,0.5,2.58,653.8,1,0,0,4,0.2,4,5,3,3,5,0,3,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,6,1,0,0,0,5,0.26,0,0,5,1,12,1,0,19,4,25.77,10.18,2670.15,0.09,54,0.1,148.34,235.09,0.2,0,0,9,0.25,19,35,14,15,20,0,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,15,2,0,1,0,8,0.47,0,0,5,0.63,29,5,0,17,3,25.48,19.42,9611.44,0.16,95,0.05,533.97,-197.82,0.63,0,0,23,0.4,41,54,19,18,20,5.56,17,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,1,0,0,8,3,0.19,4,2,2,0.67,11,1,0,16,2,20.38,15.68,5012.38,0.11,68,0.06,278.47,971.55,0.33,2,4,10,0.16,23,45,11,15,19,0,16,"FALSE","pc4","HALSTEAD_VOLUME",0.6
10,7,1,1,2,4,5,0.19,2,2,2,0.4,15,1,0,26,1,27.87,12.27,4193.22,0.11,69,0.08,232.96,750.09,0.2,1,2,12,0.12,23,46,15,16,41,10.34,27,"TRUE","pc4","HALSTEAD_VOLUME",0.6
3,5,1,1,0,8,3,0.25,4,2,2,0.67,9,1,0,11,1,15.97,11.05,1949.43,0.06,39,0.09,108.3,-75.14,0.33,2,4,8,0.18,17,22,10,13,17,8.33,12,"TRUE","pc4","HALSTEAD_VOLUME",0.6
2,3,1,0,0,4,2,0.4,2,2,2,1,5,1,0,5,0,9.88,5.25,272.43,0.02,15,0.19,15.14,466.79,0.5,1,2,5,0.22,6,9,4,7,9,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,2,0,0,0,3,0.43,0,0,2,0.67,11,1,0,7,0,20.95,8.25,1426.24,0.06,40,0.12,79.24,561.01,0.33,0,0,10,0.2,11,29,8,12,15,0,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,3,0,0,0,4,0.44,0,0,3,0.75,16,1,0,9,0,27.11,10.2,2820.14,0.09,62,0.1,156.67,705.46,0.25,0,0,14,0.25,17,45,10,12,16,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
31,24,2,1,8,14,19,0.24,6,2,18,0.95,58,1,0,79,0,29.08,53.32,82676.06,0.52,267,0.02,4593.11,396,0.05,4,7,41,0.16,86,181,25,31,122,10.23,80,"FALSE","pc4","HALSTEAD_VOLUME",0.6
18,5,1,4,17,8,3,0.08,4,2,1,0.33,12,1,0,32,2,30.51,27.07,22353.19,0.28,170,0.04,1241.84,1219.02,0.33,2,4,11,0.04,58,112,15,14,75,39.62,36,"FALSE","pc4","HALSTEAD_VOLUME",0.6
19,5,1,2,14,6,3,0.21,2,3,2,0.67,9,3,1,12,4,16.35,23.86,9310.08,0.13,83,0.04,517.23,1288.32,1,2,3,8,0.06,35,48,11,15,49,57.14,14,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,13,2,2,9,22,7,0.26,10,2,2,0.29,28,3,0,25,0,18.96,42.31,33933.25,0.27,159,0.02,1885.18,656.2,0.43,6,11,23,0.15,55,104,13,20,46,30.56,27,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,5,1,0,0,8,3,0.25,4,2,2,0.67,11,1,0,12,0,9.52,10.8,1110.22,0.03,27,0.09,61.68,-468.79,0.33,2,4,10,0.2,12,15,5,9,15,0,12,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,2,11.65,4,186.42,0.02,13,0.25,10.36,-126.04,1,0,0,3,0.25,4,9,4,8,4,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,7,4,0,0,0,4,0.29,0,0,4,1,23,1,0,14,0,36.67,15.67,9000.18,0.19,112,0.06,500.01,133.07,0.25,0,0,21,0.19,47,65,21,14,21,0,14,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,5,2,0,0,6,3,0.38,2,3,3,1,9,1,0,8,1,13.24,19.29,4925.8,0.09,55,0.05,273.66,-533.12,0.33,2,3,8,0.23,15,40,7,18,13,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,719.76,1,0,0,2,0.25,0,1,0,1,4,50,1,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,3,1,0,1,4,2,0.29,2,2,2,1,7,1,0,7,0,9.04,6.13,339.02,0.02,16,0.16,18.83,-1015.36,0.5,1,2,7,0.15,7,9,4,7,13,12.5,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,5,3,1,1,6,3,0.12,2,3,2,0.67,12,3,1,24,3,18.24,30.58,17051.32,0.19,116,0.03,947.3,1550.55,1,2,3,11,0.08,53,63,13,15,38,7.69,25,"TRUE","pc4","HALSTEAD_VOLUME",0.6
3,3,0,0,0,4,2,0.15,2,2,1,0.5,6,1,0,13,0,12.62,8.8,976.92,0.04,30,0.11,54.27,-13.34,0.5,1,2,6,0.11,11,19,5,8,19,0,13,"FALSE","pc4","HALSTEAD_VOLUME",0.6
24,21,5,7,19,40,11,0.19,20,2,5,0.45,45,1,0,52,0,55.47,20.81,24023.97,0.38,209,0.05,1334.67,1024.02,0.09,10,20,36,0.11,71,138,29,17,104,33.33,59,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,1,1,1,2,0,1,0.33,0,0,1,1,2,1,0,2,1,11.62,3,104.61,0.01,11,0.33,5.81,97.38,1,0,0,3,0.09,3,8,3,6,11,60,3,"TRUE","pc4","HALSTEAD_VOLUME",0.6
15,15,2,2,12,22,8,0.32,8,2,3,0.38,24,5,0,23,0,18.33,33.85,21000.2,0.21,123,0.03,1166.68,742.04,0.63,7,11,18,0.15,44,79,13,20,54,37.84,25,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,0,0,0,0,4,0.36,0,0,1,0.25,14,1,0,11,0,17.43,12.28,2628.09,0.07,48,0.08,146.01,550.25,0.25,0,0,12,0.29,17,31,9,13,14,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,0,1,1,0,1,0.2,0,0,1,1,1,1,0,4,0,15.5,7.5,872.01,0.04,35,0.13,48.44,-228.39,1,0,0,2,0.1,10,25,4,6,10,33.33,5,"TRUE","pc4","HALSTEAD_VOLUME",0.6
7,9,1,6,2,14,5,0.15,6,2,3,0.6,18,4,0,28,2,27.03,17.77,8533.56,0.16,101,0.06,474.09,-873.98,0.8,4,7,15,0.11,33,68,13,14,46,22.22,34,"TRUE","pc4","HALSTEAD_VOLUME",0.6
1,1,0,0,1,0,1,0.05,0,0,1,1,1,1,0,20,3,20.26,91.87,171052.56,0.62,489,0.01,9502.92,2764.76,1,0,0,2,0.04,245,244,8,6,27,4.76,20,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,9,2,3,4,16,5,0.19,8,2,4,0.8,20,1,0,23,0,16.34,25.6,10709.48,0.14,89,0.04,594.97,53.25,0.2,4,8,17,0.13,32,57,10,16,39,23.33,26,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,10.57,3,95.1,0.01,10,0.33,5.28,662.19,1,0,0,2,0.25,3,7,3,6,4,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,17,2,3,0,0,9,0.33,0,0,2,0.22,36,5,0,24,2,20.73,30.36,19100.2,0.21,127,0.03,1061.12,1993.1,0.56,0,0,29,0.26,50,77,14,17,34,11.11,27,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,3,0,0,0,4,0.4,0,0,3,0.75,16,1,0,10,0,21.62,13,3654.41,0.09,64,0.08,203.02,1537.55,0.25,0,0,14,0.24,16,48,8,13,17,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
75,1,3,4,36,0,1,0.14,0,0,1,1,4,1,0,3,2,33.3,2,133.22,0.02,18,0.5,7.4,85.83,1,0,0,5,0,9,9,9,4,627,93.02,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,3,0,0,6,4,2,0.4,2,2,1,0.5,6,1,0,5,0,8.81,10.8,1027.99,0.03,25,0.09,57.11,528.65,0.5,1,2,6,0.12,12,13,5,9,17,54.55,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
14,1,9,3,9,0,1,0.08,0,0,1,1,10,1,0,10,0,45.63,4.38,873.48,0.07,47,0.23,48.53,257.47,1,0,0,11,0.03,15,32,12,7,38,54.55,13,"TRUE","pc4","HALSTEAD_VOLUME",0.6
4,11,2,12,0,20,6,0.18,10,2,2,0.33,27,3,0,22,3,18.18,29.14,15444.09,0.18,108,0.03,858,1402.4,0.5,5,10,23,0.14,51,57,14,16,42,35.29,34,"TRUE","pc4","HALSTEAD_VOLUME",0.6
1,1,0,0,1,0,1,0.13,0,0,1,1,1,1,0,8,3,20.31,24,11696.19,0.16,128,0.04,649.79,-11.87,1,0,0,2,0.07,64,64,8,6,15,11.11,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
10,5,4,3,6,8,3,0.12,4,2,3,1,17,1,0,22,0,30.3,16.5,8249.42,0.17,104,0.06,458.3,959.81,0.33,2,4,16,0.07,44,60,16,12,43,29.03,25,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,-425.62,1,0,0,3,0.17,0,0,0,0,6,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,1,2,0,0,0,1,0.09,0,0,1,1,3,1,0,11,1,34.52,9.82,3329.48,0.11,73,0.1,184.97,73.47,1,0,0,4,0.07,25,48,14,11,14,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,0,9.83,2,39.3,0.01,7,0.5,2.18,-9.24,1,0,0,3,0.17,3,4,3,4,6,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
29,24,20,2,0,0,22,0.29,0,0,22,1,49,1,0,74,0,60.7,21.77,28758.99,0.44,209,0.05,1597.72,698.4,0.05,0,0,29,0.21,62,147,47,33,107,2.63,76,"FALSE","pc4","HALSTEAD_VOLUME",0.6
14,9,2,1,25,14,5,0.45,6,2,1,0.2,16,1,0,10,0,19.81,9.82,1909.77,0.06,43,0.1,106.1,388.82,0.2,4,7,13,0.1,18,25,11,12,51,72.22,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,5,2,0,0,0,3,0.38,0,0,2,0.67,11,1,0,8,0,18.13,7.5,1020,0.05,34,0.13,56.67,551.45,0.33,0,0,10,0.27,9,25,6,10,11,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,0,0,2,0,1,0.02,0,0,1,1,1,1,0,54,0,215.91,13.45,39084.89,0.97,486,0.07,2171.38,3498.46,1,0,0,2,0.02,185,301,55,8,60,3.57,54,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,19,8,0,0,30,10,0.29,14,2,6,0.6,53,1,0,35,0,58.13,14.41,12073.37,0.28,150,0.07,670.74,-260.12,0.1,8,15,45,0.25,70,80,34,14,40,0,35,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,1,10.75,4,172.08,0.01,12,0.25,9.56,899.33,1,0,0,2,0.25,4,8,4,8,4,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
