dataset,method,noise_levels,instance_level,original_kappa_loss,train_noise_kappa_loss,kappa_loss_diff,original_accuracy,train_noise_accuracy,accuracy_diff
qsar-biodeg,mlpML,0.3,0.7,0,0.002,0.002,1,0.999,-0.001
qsar-biodeg,mlpML,0.3,0.75,0,0.002,0.002,1,0.999,-0.001
qsar-biodeg,mlpML,0.3,0.8,0,0.002,0.002,1,0.999,-0.001
qsar-biodeg,mlpML,0.3,0.9,0,0.002,0.002,1,0.999,-0.001
qsar-biodeg,mlpML,0.3,1,0,0.002,0.002,1,0.999,-0.001
qsar-biodeg,multinom,0.1,0.1,0.006,0,-0.006,0.997,1,0.003
qsar-biodeg,multinom,0.1,0.2,0.011,0,-0.011,0.995,1,0.005
qsar-biodeg,multinom,0.1,0.25,0.013,0,-0.013,0.994,1,0.006
qsar-biodeg,multinom,0.1,0.3,0.013,0,-0.013,0.994,1,0.006
qsar-biodeg,multinom,0.1,0.4,0.017,0.004,-0.013,0.992,0.998,0.006
qsar-biodeg,multinom,0.1,0.5,0.019,0.009,-0.01,0.991,0.996,0.005
qsar-biodeg,multinom,0.1,0.6,0.024,0.009,-0.015,0.99,0.996,0.006
qsar-biodeg,multinom,0.1,0.7,0.028,0.009,-0.019,0.988,0.996,0.008
qsar-biodeg,multinom,0.1,0.75,0.03,0.009,-0.021,0.987,0.996,0.009
qsar-biodeg,multinom,0.1,0.8,0.03,0.009,-0.021,0.987,0.996,0.009
qsar-biodeg,multinom,0.1,0.9,0.032,0.011,-0.021,0.986,0.995,0.009
qsar-biodeg,multinom,0.1,1,0.034,0.013,-0.021,0.985,0.994,0.009
qsar-biodeg,multinom,0.2,0.1,0.008,0.008,0,0.996,0.996,0
qsar-biodeg,multinom,0.2,0.2,0.019,0.011,-0.008,0.991,0.995,0.004
qsar-biodeg,multinom,0.2,0.25,0.023,0.011,-0.012,0.99,0.995,0.005
qsar-biodeg,multinom,0.2,0.3,0.025,0.013,-0.012,0.989,0.994,0.005
qsar-biodeg,multinom,0.2,0.4,0.03,0.019,-0.011,0.987,0.991,0.004
qsar-biodeg,multinom,0.2,0.5,0.032,0.026,-0.006,0.986,0.989,0.003
qsar-biodeg,multinom,0.2,0.6,0.032,0.026,-0.006,0.986,0.989,0.003
qsar-biodeg,multinom,0.2,0.7,0.04,0.034,-0.006,0.982,0.985,0.003
qsar-biodeg,multinom,0.2,0.75,0.045,0.034,-0.011,0.98,0.985,0.005
qsar-biodeg,multinom,0.2,0.8,0.047,0.036,-0.011,0.979,0.984,0.005
qsar-biodeg,multinom,0.2,0.9,0.051,0.042,-0.009,0.977,0.981,0.004
qsar-biodeg,multinom,0.2,1,0.066,0.047,-0.019,0.971,0.979,0.008
qsar-biodeg,multinom,0.3,0.1,0.015,0.008,-0.007,0.993,0.996,0.003
qsar-biodeg,multinom,0.3,0.2,0.025,0.019,-0.006,0.989,0.991,0.002
qsar-biodeg,multinom,0.3,0.25,0.03,0.019,-0.011,0.987,0.991,0.004
qsar-biodeg,multinom,0.3,0.3,0.032,0.021,-0.011,0.986,0.991,0.005
qsar-biodeg,multinom,0.3,0.4,0.04,0.025,-0.015,0.982,0.989,0.007
qsar-biodeg,multinom,0.3,0.5,0.047,0.034,-0.013,0.979,0.985,0.006
qsar-biodeg,multinom,0.3,0.6,0.057,0.036,-0.021,0.974,0.984,0.01
qsar-biodeg,multinom,0.3,0.7,0.07,0.042,-0.028,0.969,0.981,0.012
qsar-biodeg,multinom,0.3,0.75,0.076,0.042,-0.034,0.966,0.981,0.015
qsar-biodeg,multinom,0.3,0.8,0.085,0.047,-0.038,0.962,0.979,0.017
qsar-biodeg,multinom,0.3,0.9,0.091,0.051,-0.04,0.959,0.977,0.018
qsar-biodeg,multinom,0.3,1,0.101,0.055,-0.046,0.954,0.975,0.021
qsar-biodeg,naive_bayes,0.1,0.1,0.006,0.006,0,0.997,0.997,0
qsar-biodeg,naive_bayes,0.1,0.2,0.012,0.006,-0.006,0.994,0.997,0.003
qsar-biodeg,naive_bayes,0.1,0.25,0.017,0.006,-0.011,0.991,0.997,0.006
qsar-biodeg,naive_bayes,0.1,0.3,0.023,0.008,-0.015,0.989,0.996,0.007
qsar-biodeg,naive_bayes,0.1,0.4,0.029,0.014,-0.015,0.986,0.993,0.007
qsar-biodeg,naive_bayes,0.1,0.5,0.035,0.014,-0.021,0.983,0.993,0.01
qsar-biodeg,naive_bayes,0.1,0.6,0.043,0.018,-0.025,0.979,0.991,0.012
qsar-biodeg,naive_bayes,0.1,0.7,0.049,0.019,-0.03,0.976,0.991,0.015
qsar-biodeg,naive_bayes,0.1,0.75,0.049,0.019,-0.03,0.976,0.991,0.015
qsar-biodeg,naive_bayes,0.1,0.8,0.051,0.021,-0.03,0.975,0.99,0.015
qsar-biodeg,naive_bayes,0.1,0.9,0.055,0.021,-0.034,0.973,0.99,0.017
qsar-biodeg,naive_bayes,0.1,1,0.057,0.023,-0.034,0.973,0.989,0.016
qsar-biodeg,naive_bayes,0.2,0.1,0.016,0.01,-0.006,0.992,0.995,0.003
qsar-biodeg,naive_bayes,0.2,0.2,0.03,0.016,-0.014,0.986,0.992,0.006
qsar-biodeg,naive_bayes,0.2,0.25,0.041,0.02,-0.021,0.98,0.991,0.011
qsar-biodeg,naive_bayes,0.2,0.3,0.051,0.024,-0.027,0.975,0.989,0.014
qsar-biodeg,naive_bayes,0.2,0.4,0.063,0.032,-0.031,0.97,0.985,0.015
qsar-biodeg,naive_bayes,0.2,0.5,0.082,0.037,-0.045,0.96,0.982,0.022
qsar-biodeg,naive_bayes,0.2,0.6,0.093,0.041,-0.052,0.955,0.98,0.025
qsar-biodeg,naive_bayes,0.2,0.7,0.103,0.053,-0.05,0.95,0.974,0.024
qsar-biodeg,naive_bayes,0.2,0.75,0.105,0.061,-0.044,0.949,0.971,0.022
qsar-biodeg,naive_bayes,0.2,0.8,0.118,0.07,-0.048,0.942,0.966,0.024
qsar-biodeg,naive_bayes,0.2,0.9,0.128,0.076,-0.052,0.937,0.963,0.026
qsar-biodeg,naive_bayes,0.2,1,0.143,0.084,-0.059,0.93,0.959,0.029
qsar-biodeg,naive_bayes,0.3,0.1,0.036,0.02,-0.016,0.983,0.991,0.008
qsar-biodeg,naive_bayes,0.3,0.2,0.059,0.028,-0.031,0.972,0.987,0.015
qsar-biodeg,naive_bayes,0.3,0.25,0.073,0.028,-0.045,0.965,0.987,0.022
qsar-biodeg,naive_bayes,0.3,0.3,0.084,0.032,-0.052,0.959,0.985,0.026
qsar-biodeg,naive_bayes,0.3,0.4,0.098,0.043,-0.055,0.953,0.979,0.026
qsar-biodeg,naive_bayes,0.3,0.5,0.134,0.055,-0.079,0.935,0.973,0.038
qsar-biodeg,naive_bayes,0.3,0.6,0.154,0.063,-0.091,0.924,0.97,0.046
qsar-biodeg,naive_bayes,0.3,0.7,0.167,0.074,-0.093,0.918,0.964,0.046
qsar-biodeg,naive_bayes,0.3,0.75,0.173,0.082,-0.091,0.915,0.96,0.045
qsar-biodeg,naive_bayes,0.3,0.8,0.188,0.095,-0.093,0.907,0.954,0.047
qsar-biodeg,naive_bayes,0.3,0.9,0.206,0.107,-0.099,0.898,0.948,0.05
qsar-biodeg,naive_bayes,0.3,1,0.217,0.116,-0.101,0.892,0.943,0.051
qsar-biodeg,rbfDDA,0.1,0.1,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.2,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.25,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.3,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.4,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.5,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.6,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.7,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.75,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.8,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,0.9,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.1,1,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.2,0.1,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.2,0.2,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.2,0.25,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.3,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.4,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.5,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.6,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.7,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.75,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.8,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,0.9,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.2,1,0.003,0,-0.003,0.999,1,0.001
qsar-biodeg,rbfDDA,0.3,0.1,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.3,0.2,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.3,0.25,0,0,0,1,1,0
qsar-biodeg,rbfDDA,0.3,0.3,0,0.004,0.004,1,0.999,-0.001
qsar-biodeg,rbfDDA,0.3,0.4,0,0.004,0.004,1,0.999,-0.001
qsar-biodeg,rbfDDA,0.3,0.5,0,0.007,0.007,1,0.998,-0.002
qsar-biodeg,rbfDDA,0.3,0.6,0,0.007,0.007,1,0.998,-0.002
qsar-biodeg,rbfDDA,0.3,0.7,0,0.007,0.007,1,0.998,-0.002
qsar-biodeg,rbfDDA,0.3,0.75,0,0.007,0.007,1,0.998,-0.002
qsar-biodeg,rbfDDA,0.3,0.8,0,0.007,0.007,1,0.998,-0.002
qsar-biodeg,rbfDDA,0.3,0.9,0,0.007,0.007,1,0.998,-0.002
qsar-biodeg,rbfDDA,0.3,1,0,0.007,0.007,1,0.998,-0.002
qsar-biodeg,rda,0.1,0.1,0.004,0.007,0.003,0.998,0.997,-0.001
qsar-biodeg,rda,0.1,0.2,0.004,0.007,0.003,0.998,0.997,-0.001
qsar-biodeg,rda,0.1,0.25,0.011,0.007,-0.004,0.995,0.997,0.002
qsar-biodeg,rda,0.1,0.3,0.015,0.007,-0.008,0.993,0.997,0.004
qsar-biodeg,rda,0.1,0.4,0.017,0.007,-0.01,0.992,0.997,0.005
qsar-biodeg,rda,0.1,0.5,0.022,0.009,-0.013,0.99,0.996,0.006
qsar-biodeg,rda,0.1,0.6,0.022,0.009,-0.013,0.99,0.996,0.006
qsar-biodeg,rda,0.1,0.7,0.024,0.009,-0.015,0.99,0.996,0.006
qsar-biodeg,rda,0.1,0.75,0.026,0.013,-0.013,0.989,0.994,0.005
qsar-biodeg,rda,0.1,0.8,0.035,0.013,-0.022,0.985,0.994,0.009
qsar-biodeg,rda,0.1,0.9,0.046,0.013,-0.033,0.98,0.994,0.014
qsar-biodeg,rda,0.1,1,0.05,0.02,-0.03,0.978,0.991,0.013
qsar-biodeg,rda,0.2,0.1,0.004,0,-0.004,0.998,1,0.002
qsar-biodeg,rda,0.2,0.2,0.017,0,-0.017,0.992,1,0.008
qsar-biodeg,rda,0.2,0.25,0.023,0.002,-0.021,0.99,0.999,0.009
qsar-biodeg,rda,0.2,0.3,0.034,0.002,-0.032,0.985,0.999,0.014
qsar-biodeg,rda,0.2,0.4,0.047,0.002,-0.045,0.979,0.999,0.02
qsar-biodeg,rda,0.2,0.5,0.06,0.004,-0.056,0.973,0.998,0.025
qsar-biodeg,rda,0.2,0.6,0.062,0.009,-0.053,0.973,0.996,0.023
qsar-biodeg,rda,0.2,0.7,0.085,0.015,-0.07,0.962,0.993,0.031
qsar-biodeg,rda,0.2,0.75,0.094,0.019,-0.075,0.958,0.991,0.033
qsar-biodeg,rda,0.2,0.8,0.1,0.019,-0.081,0.955,0.991,0.036
qsar-biodeg,rda,0.2,0.9,0.115,0.019,-0.096,0.949,0.991,0.042
qsar-biodeg,rda,0.2,1,0.128,0.022,-0.106,0.943,0.99,0.047
qsar-biodeg,rda,0.3,0.1,0.013,0.011,-0.002,0.994,0.995,0.001
qsar-biodeg,rda,0.3,0.2,0.02,0.017,-0.003,0.991,0.992,0.001
qsar-biodeg,rda,0.3,0.25,0.03,0.028,-0.002,0.987,0.988,0.001
qsar-biodeg,rda,0.3,0.3,0.043,0.033,-0.01,0.981,0.986,0.005
qsar-biodeg,rda,0.3,0.4,0.063,0.035,-0.028,0.973,0.985,0.012
qsar-biodeg,rda,0.3,0.5,0.085,0.042,-0.043,0.963,0.982,0.019
qsar-biodeg,rda,0.3,0.6,0.106,0.046,-0.06,0.954,0.98,0.026
qsar-biodeg,rda,0.3,0.7,0.125,0.048,-0.077,0.945,0.979,0.034
qsar-biodeg,rda,0.3,0.75,0.13,0.061,-0.069,0.943,0.973,0.03
qsar-biodeg,rda,0.3,0.8,0.138,0.061,-0.077,0.939,0.973,0.034
qsar-biodeg,rda,0.3,0.9,0.157,0.063,-0.094,0.931,0.973,0.042
qsar-biodeg,rda,0.3,1,0.17,0.072,-0.098,0.925,0.969,0.044
qsar-biodeg,rf,0.1,0.1,0.004,0.005,0.001,0.998,0.998,0
qsar-biodeg,rf,0.1,0.2,0.007,0.007,0,0.997,0.997,0
qsar-biodeg,rf,0.1,0.25,0.007,0.005,-0.002,0.997,0.998,0.001
qsar-biodeg,rf,0.1,0.3,0.009,0.007,-0.002,0.996,0.997,0.001
qsar-biodeg,rf,0.1,0.4,0.013,0.002,-0.011,0.994,0.999,0.005
qsar-biodeg,rf,0.1,0.5,0.018,0.011,-0.007,0.992,0.995,0.003
qsar-biodeg,rf,0.1,0.6,0.032,0.013,-0.019,0.987,0.994,0.007
qsar-biodeg,rf,0.1,0.7,0.032,0.011,-0.021,0.987,0.995,0.008
qsar-biodeg,rf,0.1,0.75,0.036,0.009,-0.027,0.985,0.996,0.011
qsar-biodeg,rf,0.1,0.8,0.041,0.015,-0.026,0.983,0.993,0.01
qsar-biodeg,rf,0.1,0.9,0.042,0.018,-0.024,0.982,0.992,0.01
qsar-biodeg,rf,0.1,1,0.045,0.02,-0.025,0.981,0.991,0.01
qsar-biodeg,rf,0.2,0.1,0.004,0,-0.004,0.998,1,0.002
qsar-biodeg,rf,0.2,0.2,0.014,0,-0.014,0.994,1,0.006
qsar-biodeg,rf,0.2,0.25,0.016,0,-0.016,0.993,1,0.007
qsar-biodeg,rf,0.2,0.3,0.02,0,-0.02,0.991,1,0.009
qsar-biodeg,rf,0.2,0.4,0.025,0.004,-0.021,0.99,0.998,0.008
qsar-biodeg,rf,0.2,0.5,0.027,0.007,-0.02,0.989,0.997,0.008
qsar-biodeg,rf,0.2,0.6,0.043,0.007,-0.036,0.982,0.997,0.015
qsar-biodeg,rf,0.2,0.7,0.045,0.007,-0.038,0.981,0.997,0.016
qsar-biodeg,rf,0.2,0.75,0.048,0.007,-0.041,0.98,0.997,0.017
qsar-biodeg,rf,0.2,0.8,0.052,0.009,-0.043,0.978,0.996,0.018
qsar-biodeg,rf,0.2,0.9,0.057,0.009,-0.048,0.976,0.996,0.02
qsar-biodeg,rf,0.2,1,0.063,0.011,-0.052,0.973,0.995,0.022
qsar-biodeg,rf,0.3,0.1,0.013,0.005,-0.008,0.994,0.998,0.004
qsar-biodeg,rf,0.3,0.2,0.016,0.007,-0.009,0.993,0.997,0.004
qsar-biodeg,rf,0.3,0.25,0.02,0.007,-0.013,0.991,0.997,0.006
qsar-biodeg,rf,0.3,0.3,0.022,0.007,-0.015,0.991,0.997,0.006
qsar-biodeg,rf,0.3,0.4,0.031,0.009,-0.022,0.987,0.996,0.009
qsar-biodeg,rf,0.3,0.5,0.04,0.009,-0.031,0.983,0.996,0.013
qsar-biodeg,rf,0.3,0.6,0.054,0.013,-0.041,0.977,0.994,0.017
qsar-biodeg,rf,0.3,0.7,0.068,0.014,-0.054,0.972,0.994,0.022
qsar-biodeg,rf,0.3,0.75,0.065,0.014,-0.051,0.972,0.994,0.022
qsar-biodeg,rf,0.3,0.8,0.074,0.014,-0.06,0.969,0.994,0.025
qsar-biodeg,rf,0.3,0.9,0.083,0.016,-0.067,0.965,0.993,0.028
qsar-biodeg,rf,0.3,1,0.095,0.018,-0.077,0.96,0.992,0.032
qsar-biodeg,rfRules,0.1,0.1,0.005,0.009,0.004,0.998,0.996,-0.002
qsar-biodeg,rfRules,0.1,0.2,0.017,0.011,-0.006,0.993,0.995,0.002
qsar-biodeg,rfRules,0.1,0.25,0.025,0.011,-0.014,0.991,0.995,0.004
qsar-biodeg,rfRules,0.1,0.3,0.034,0.014,-0.02,0.987,0.994,0.007
qsar-biodeg,rfRules,0.1,0.4,0.041,0.016,-0.025,0.984,0.993,0.009
qsar-biodeg,rfRules,0.1,0.5,0.058,0.028,-0.03,0.977,0.989,0.012
qsar-biodeg,rfRules,0.1,0.6,0.067,0.038,-0.029,0.973,0.985,0.012
qsar-biodeg,rfRules,0.1,0.7,0.075,0.049,-0.026,0.971,0.98,0.009
qsar-biodeg,rfRules,0.1,0.75,0.077,0.056,-0.021,0.97,0.977,0.007
qsar-biodeg,rfRules,0.1,0.8,0.082,0.056,-0.026,0.968,0.977,0.009
qsar-biodeg,rfRules,0.1,0.9,0.09,0.066,-0.024,0.965,0.973,0.008
qsar-biodeg,rfRules,0.1,1,0.104,0.068,-0.036,0.959,0.973,0.014
qsar-biodeg,rfRules,0.2,0.1,0.025,0.014,-0.011,0.991,0.994,0.003
qsar-biodeg,rfRules,0.2,0.2,0.045,0.021,-0.024,0.983,0.991,0.008
qsar-biodeg,rfRules,0.2,0.25,0.059,0.026,-0.033,0.977,0.99,0.013
qsar-biodeg,rfRules,0.2,0.3,0.065,0.028,-0.037,0.975,0.989,0.014
qsar-biodeg,rfRules,0.2,0.4,0.077,0.031,-0.046,0.971,0.988,0.017
qsar-biodeg,rfRules,0.2,0.5,0.086,0.036,-0.05,0.967,0.986,0.019
qsar-biodeg,rfRules,0.2,0.6,0.098,0.052,-0.046,0.962,0.979,0.017
qsar-biodeg,rfRules,0.2,0.7,0.108,0.061,-0.047,0.958,0.975,0.017
qsar-biodeg,rfRules,0.2,0.75,0.113,0.061,-0.052,0.956,0.975,0.019
qsar-biodeg,rfRules,0.2,0.8,0.132,0.063,-0.069,0.95,0.974,0.024
qsar-biodeg,rfRules,0.2,0.9,0.142,0.068,-0.074,0.946,0.972,0.026
qsar-biodeg,rfRules,0.2,1,0.159,0.07,-0.089,0.939,0.972,0.033
qsar-biodeg,rfRules,0.3,0.1,0.025,0.016,-0.009,0.991,0.993,0.002
qsar-biodeg,rfRules,0.3,0.2,0.054,0.026,-0.028,0.979,0.99,0.011
qsar-biodeg,rfRules,0.3,0.25,0.066,0.038,-0.028,0.974,0.985,0.011
qsar-biodeg,rfRules,0.3,0.3,0.07,0.042,-0.028,0.973,0.983,0.01
qsar-biodeg,rfRules,0.3,0.4,0.093,0.063,-0.03,0.964,0.974,0.01
qsar-biodeg,rfRules,0.3,0.5,0.105,0.083,-0.022,0.959,0.967,0.008
qsar-biodeg,rfRules,0.3,0.6,0.12,0.102,-0.018,0.954,0.959,0.005
qsar-biodeg,rfRules,0.3,0.7,0.144,0.12,-0.024,0.945,0.952,0.007
qsar-biodeg,rfRules,0.3,0.75,0.15,0.128,-0.022,0.942,0.948,0.006
qsar-biodeg,rfRules,0.3,0.8,0.163,0.139,-0.024,0.937,0.943,0.006
qsar-biodeg,rfRules,0.3,0.9,0.185,0.149,-0.036,0.929,0.939,0.01
qsar-biodeg,rfRules,0.3,1,0.205,0.161,-0.044,0.921,0.935,0.014
qsar-biodeg,rpart,0.1,0.1,0.014,0.009,-0.005,0.993,0.996,0.003
qsar-biodeg,rpart,0.1,0.2,0.023,0.011,-0.012,0.99,0.995,0.005
qsar-biodeg,rpart,0.1,0.25,0.027,0.013,-0.014,0.988,0.994,0.006
qsar-biodeg,rpart,0.1,0.3,0.036,0.023,-0.013,0.984,0.991,0.007
qsar-biodeg,rpart,0.1,0.4,0.046,0.036,-0.01,0.979,0.985,0.006
qsar-biodeg,rpart,0.1,0.5,0.059,0.05,-0.009,0.973,0.979,0.006
qsar-biodeg,rpart,0.1,0.6,0.078,0.066,-0.012,0.965,0.973,0.008
qsar-biodeg,rpart,0.1,0.7,0.093,0.087,-0.006,0.958,0.964,0.006
qsar-biodeg,rpart,0.1,0.75,0.099,0.096,-0.003,0.955,0.96,0.005
qsar-biodeg,rpart,0.1,0.8,0.106,0.105,-0.001,0.953,0.956,0.003
qsar-biodeg,rpart,0.1,0.9,0.126,0.124,-0.002,0.944,0.949,0.005
qsar-biodeg,rpart,0.1,1,0.146,0.135,-0.011,0.935,0.944,0.009
qsar-biodeg,rpart,0.2,0.1,0.032,0.038,0.006,0.986,0.983,-0.003
qsar-biodeg,rpart,0.2,0.2,0.057,0.069,0.012,0.974,0.969,-0.005
qsar-biodeg,rpart,0.2,0.25,0.068,0.082,0.014,0.97,0.963,-0.007
qsar-biodeg,rpart,0.2,0.3,0.082,0.097,0.015,0.963,0.956,-0.007
qsar-biodeg,rpart,0.2,0.4,0.117,0.106,-0.011,0.948,0.953,0.005
qsar-biodeg,rpart,0.2,0.5,0.148,0.129,-0.019,0.934,0.942,0.008
qsar-biodeg,rpart,0.2,0.6,0.166,0.149,-0.017,0.925,0.934,0.009
qsar-biodeg,rpart,0.2,0.7,0.193,0.187,-0.006,0.914,0.917,0.003
qsar-biodeg,rpart,0.2,0.75,0.206,0.198,-0.008,0.908,0.912,0.004
qsar-biodeg,rpart,0.2,0.8,0.22,0.215,-0.005,0.901,0.904,0.003
qsar-biodeg,rpart,0.2,0.9,0.249,0.247,-0.002,0.889,0.89,0.001
qsar-biodeg,rpart,0.2,1,0.273,0.267,-0.006,0.879,0.881,0.002
qsar-biodeg,rpart,0.3,0.1,0.032,0.041,0.009,0.986,0.982,-0.004
qsar-biodeg,rpart,0.3,0.2,0.066,0.085,0.019,0.971,0.963,-0.008
qsar-biodeg,rpart,0.3,0.25,0.078,0.105,0.027,0.965,0.954,-0.011
qsar-biodeg,rpart,0.3,0.3,0.108,0.126,0.018,0.952,0.945,-0.007
qsar-biodeg,rpart,0.3,0.4,0.147,0.165,0.018,0.935,0.928,-0.007
qsar-biodeg,rpart,0.3,0.5,0.169,0.197,0.028,0.924,0.914,-0.01
qsar-biodeg,rpart,0.3,0.6,0.2,0.233,0.033,0.91,0.899,-0.011
qsar-biodeg,rpart,0.3,0.7,0.242,0.272,0.03,0.891,0.881,-0.01
qsar-biodeg,rpart,0.3,0.75,0.261,0.281,0.02,0.882,0.877,-0.005
qsar-biodeg,rpart,0.3,0.8,0.277,0.297,0.02,0.875,0.87,-0.005
qsar-biodeg,rpart,0.3,0.9,0.315,0.33,0.015,0.858,0.855,-0.003
qsar-biodeg,rpart,0.3,1,0.361,0.355,-0.006,0.837,0.844,0.007
qsar-biodeg,simpls,0.1,0.1,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.2,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.25,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.3,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.4,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.5,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.6,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.7,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.75,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.8,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,0.9,0,0,0,1,1,0
qsar-biodeg,simpls,0.1,1,0,0,0,1,1,0
qsar-biodeg,simpls,0.2,0.1,0.005,0,-0.005,0.998,1,0.002
qsar-biodeg,simpls,0.2,0.2,0.005,0,-0.005,0.998,1,0.002
qsar-biodeg,simpls,0.2,0.25,0.005,0,-0.005,0.998,1,0.002
qsar-biodeg,simpls,0.2,0.3,0.005,0,-0.005,0.998,1,0.002
qsar-biodeg,simpls,0.2,0.4,0.005,0,-0.005,0.998,1,0.002
qsar-biodeg,simpls,0.2,0.5,0.005,0,-0.005,0.998,1,0.002
qsar-biodeg,simpls,0.2,0.6,0.005,0,-0.005,0.998,1,0.002
qsar-biodeg,simpls,0.2,0.7,0.005,0.003,-0.002,0.998,0.999,0.001
qsar-biodeg,simpls,0.2,0.75,0.005,0.003,-0.002,0.998,0.999,0.001
qsar-biodeg,simpls,0.2,0.8,0.005,0.003,-0.002,0.998,0.999,0.001
qsar-biodeg,simpls,0.2,0.9,0.007,0.003,-0.004,0.997,0.999,0.002
qsar-biodeg,simpls,0.2,1,0.007,0.007,0,0.997,0.997,0
qsar-biodeg,simpls,0.3,0.1,0.002,0.002,0,0.999,0.999,0
qsar-biodeg,simpls,0.3,0.2,0.005,0.002,-0.003,0.998,0.999,0.001
qsar-biodeg,simpls,0.3,0.25,0.005,0.002,-0.003,0.998,0.999,0.001
qsar-biodeg,simpls,0.3,0.3,0.005,0.002,-0.003,0.998,0.999,0.001
qsar-biodeg,simpls,0.3,0.4,0.005,0.002,-0.003,0.998,0.999,0.001
qsar-biodeg,simpls,0.3,0.5,0.005,0.002,-0.003,0.998,0.999,0.001
qsar-biodeg,simpls,0.3,0.6,0.005,0.002,-0.003,0.998,0.999,0.001
qsar-biodeg,simpls,0.3,0.7,0.007,0.002,-0.005,0.997,0.999,0.002
qsar-biodeg,simpls,0.3,0.75,0.007,0.002,-0.005,0.997,0.999,0.002
qsar-biodeg,simpls,0.3,0.8,0.007,0.002,-0.005,0.997,0.999,0.002
qsar-biodeg,simpls,0.3,0.9,0.007,0.002,-0.005,0.997,0.999,0.002
qsar-biodeg,simpls,0.3,1,0.007,0.005,-0.002,0.997,0.998,0.001
qsar-biodeg,svmLinear,0.1,0.1,0.004,0.009,0.005,0.998,0.996,-0.002
qsar-biodeg,svmLinear,0.1,0.2,0.011,0.013,0.002,0.995,0.994,-0.001
qsar-biodeg,svmLinear,0.1,0.25,0.015,0.015,0,0.993,0.993,0
qsar-biodeg,svmLinear,0.1,0.3,0.015,0.019,0.004,0.993,0.991,-0.002
qsar-biodeg,svmLinear,0.1,0.4,0.017,0.021,0.004,0.992,0.991,-0.001
qsar-biodeg,svmLinear,0.1,0.5,0.026,0.024,-0.002,0.989,0.99,0.001
qsar-biodeg,svmLinear,0.1,0.6,0.028,0.024,-0.004,0.988,0.99,0.002
qsar-biodeg,svmLinear,0.1,0.7,0.035,0.026,-0.009,0.985,0.989,0.004
qsar-biodeg,svmLinear,0.1,0.75,0.037,0.026,-0.011,0.984,0.989,0.005
qsar-biodeg,svmLinear,0.1,0.8,0.037,0.026,-0.011,0.984,0.989,0.005
qsar-biodeg,svmLinear,0.1,0.9,0.039,0.028,-0.011,0.983,0.988,0.005
qsar-biodeg,svmLinear,0.1,1,0.041,0.032,-0.009,0.982,0.986,0.004
qsar-biodeg,svmLinear,0.2,0.1,0.002,0.004,0.002,0.999,0.998,-0.001
qsar-biodeg,svmLinear,0.2,0.2,0.013,0.004,-0.009,0.994,0.998,0.004
qsar-biodeg,svmLinear,0.2,0.25,0.02,0.004,-0.016,0.991,0.998,0.007
qsar-biodeg,svmLinear,0.2,0.3,0.022,0.004,-0.018,0.991,0.998,0.007
qsar-biodeg,svmLinear,0.2,0.4,0.026,0.006,-0.02,0.989,0.997,0.008
qsar-biodeg,svmLinear,0.2,0.5,0.037,0.006,-0.031,0.984,0.997,0.013
